Kategori1,Kategori2,Kategori3,Harga,HargaAtas,OmsetMinimum,JumlahTerjual,JumlahReview,JumlahRating,ValidOrder,KotaPengiriman,PenjualanSebelumnya,KenaikanPenjualan,PersentaseKenaikanPenjualan,ReviewSebelumnya,KenaikanReviewPenjualan,PersentaseKenaikanReview,ExtractionTimestamp
"Tiket, Voucher, & Layanan",Telco,Data,500.0,500.0,1259500,2519,5,5.0,0.002,KOTA BALIKPAPAN,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,8150.0,8150.0,6055075100,742954,10831,4.95962820392451,0.0146,KOTA CIREBON,735918.0,736.0,0.9568478118486,1745.0,86.0,0.800372266170312,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,400.0,400.0,3956000,9890,40,4.925,0.004,KOTA TANGERANG SELATAN,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,7795.0,7795.0,101639005,13039,77,4.88311688311688,0.0059,KOTA BOGOR,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,6900.0,6900.0,26427000,3830,69,4.92753623188406,0.018000000000000002,KOTA BOGOR,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,450.0,450.0,30979800,68844,24,5.0,0.0003,KOTA JAKARTA TIMUR,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,900.0,900.0,10758600,11954,41,4.97560975609756,0.0034000000000000002,KAB. KUANTAN SINGINGI,8683.0,3271.0,37.671311758688,29.0,12.0,41.3793103448276,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,1000.0,1000.0,1260415000,1260415,5878,4.94784387250724,0.004699999999999999,KOTA JAKARTA PUSAT,125336.0,755.0,0.562886959851918,5855.0,23.0,0.392826643894108,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,13500.0,93990.0,848097000,62822,30524,4.95637009739405,0.48590000000000005,KAB. MAGETAN,57842.0,498.0,8.696681165,28271.0,2253.0,7.96929715963355,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,12500.0,85500.0,408300000,32664,16557,4.9531982228714,0.5069,KOTA BANDUNG,28379.0,4285.0,15.99193652948,14438.0,2119.0,14.6765479983377,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,10100.0,10100.0,758055500,75055,2070,4.96832814122534,0.0276,KOTA BOGOR,6824.0,6815.0,9.98681125439625,1915.0,155.0,8.09399477806788,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,350.0,350.0,1341900,3834,11,4.72727272727273,0.0029,KAB. TEGAL,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,950.0,950.0,2633400,2772,12,5.0,0.0043,KOTA BANDAR LAMPUNG,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,10250.0,10250.0,882709500,86118,2291,4.95446182152714,0.026600000000000002,KOTA PALEMBANG,8247.0,3648.0,4.423426761841,2218.0,73.0,3.29125338142471,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,850.0,850.0,26996850,31761,96,4.96875,0.003,KAB. BUNGO,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,350.0,350.0,9209200,26312,148,4.9054054054054,0.005600000000000001,KAB. SEMARANG,22911.0,341.0,14.8443978874776,122.0,26.0,21.3114754098361,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,10150.0,10150.0,33017950,3253,90,4.94444444444444,0.0277,KOTA BOGOR,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,9920.0,9920.0,177568000,17900,607,4.94117647058824,0.0339,KOTA CIREBON,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Pulsa,399.0,570.0,4438077,11123,132,4.5530303030303,0.011899999999999999,KAB. TANAH DATAR,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,550.0,550.0,213498450,388179,1121,4.90900981266726,0.0029,KAB. PEKALONGAN,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,16950.0,99900.0,406359300,23974,10702,4.96235602584512,0.4464,KAB. CILACAP,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,528.0,528.0,2560800,4850,2,5.0,0.0004,KOTA BANDUNG,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,400.0,400.0,1805600,4514,39,4.97435897435897,0.0086,KAB. INDRAMAYU,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,550.0,600.0,31929700,58054,263,4.95437262357414,0.0045000000000000005,KOTA TASIKMALAYA,52813.0,5241.0,9.923693312516,246.0,17.0,6.91056910569106,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,9050.0,9050.0,154773100,17102,405,4.9746835443038,0.023700000000000002,KOTA BOGOR,1332.0,47.0,31.23816451819,298.0,17.0,35.9060402684564,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,1000.0,1000.0,2131000,2131,6,5.0,0.0028000000000000004,KAB. BOGOR,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Pulsa,340.0,340.0,2740740,8061,189,4.97814207650273,0.023399999999999997,KOTA TANGERANG,4532.0,3529.0,77.868497325684,124.0,65.0,52.4193548387097,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,150.0,150.0,2132550,14217,17,4.88235294117647,0.0012,KAB. OGAN KOMERING ULU TIMUR,8972.0,5245.0,58.459652251449,1.0,7.0,70.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,8250.0,8250.0,3900443250,472781,5149,4.91854759568204,0.0109,KAB. CILACAP,468725.0,456.0,0.8653261572839,59.0,59.0,1.15913555992141,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Pulsa,1000.0,1500.0,1728000,1728,1,5.0,0.0006,KAB. BOGOR,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Pulsa,10199.0,10199.0,551296746,54054,886,4.95356738391846,0.016399999999999998,KAB. BATANG,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,6800.0,6800.0,215995200,31764,718,4.94460227272727,0.0226,KOTA CIREBON,2789.0,3874.0,13.892832556472,616.0,12.0,16.5584415584416,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,8175.0,8175.0,1903589625,232855,3547,4.97592197500762,0.0152,KOTA TANGERANG SELATAN,22911.0,3844.0,1.67852199239338,3464.0,83.0,2.39607390300231,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,108.0,108.0,7797276,72197,108,4.74766355140187,0.0015,KAB. SEMARANG,67137.0,56.0,7.5368276871257,99.0,9.0,9.09090909090909,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,389.0,389.0,9649145,24805,125,4.95967741935484,0.005,KAB. JEPARA,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,7000.0,47000.0,214935000,30705,12950,4.95232097876934,0.4218,KOTA BANDAR LAMPUNG,27168.0,3537.0,13.189929328622,11547.0,143.0,12.150342080194,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,399.0,399.0,2220036,5564,42,4.76190476190476,0.0075,KAB. BOYOLALI,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,8200.0,8200.0,443464200,54081,1210,4.95434969853575,0.022400000000000003,KOTA BANDUNG,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,500.0,1000.0,122537500,245075,1926,4.97887323943662,0.0079,KAB. SIDOARJO,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Pulsa,1100.0,1100.0,7630700,6937,27,4.96296296296296,0.0039000000000000003,KAB. DELI SERDANG,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,579.0,579.0,8713371,15049,108,4.92592592592593,0.0072,KOTA JAKARTA PUSAT,13119.0,193.0,14.711487156332,92.0,16.0,17.3913043478261,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Pulsa,1000.0,1000.0,31462000,31462,265,4.92830188679245,0.0084,KOTA SURABAYA,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,6599.0,64500.0,21770101,3299,1127,4.8847969782814,0.34159999999999996,KOTA SURABAYA,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,7000.0,7000.0,15421000,2203,31,5.0,0.0141,KOTA BANDAR LAMPUNG,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Pulsa,29900.0,183500.0,88862800,2972,1124,4.971454058876,0.3782,KOTA SURAKARTA (SOLO),,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,1000.0,1000.0,21139000,21139,13,4.69230769230769,0.0006,KOTA DEPOK,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,850.0,850.0,83430050,98153,91,4.93406593406593,0.0009,KAB. BUNGO,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Pulsa,10000.0,47499.0,307940000,30794,1244,4.96543408360129,0.0404,KAB. BOGOR,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,20089.0,140599.0,254728520,12680,743,4.96486486486486,0.058600000000000006,KAB. BOGOR,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,15000.0,15000.0,30015000,2001,1,5.0,0.0005,KAB. CIREBON,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,1000.0,1000.0,48259000,48259,198,4.93939393939394,0.0040999999999999995,KOTA TASIKMALAYA,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,10349.0,10349.0,1906989532,184268,5381,4.96647619047619,0.0292,KAB. JEPARA,18367.0,391.0,2.16281248787195,527.0,111.0,2.10626185958254,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Pulsa,1375.0,1375.0,4629625,3367,36,4.90625,0.010700000000000001,KAB. BONDOWOSO,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,7650.0,7650.0,612221850,80029,2093,4.9612676056338,0.0262,KOTA PALEMBANG,77165.0,2864.0,3.7115272468879,227.0,66.0,3.25604341391219,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,7800.0,7800.0,126391200,16204,578,4.92613636363636,0.035699999999999996,KOTA TANJUNG PINANG,922.0,7182.0,79.65492217,373.0,25.0,54.9597855227882,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,385.0,385.0,1277045,3317,24,4.91666666666667,0.0072,KAB. KUNINGAN,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,10095.0,10095.0,195974235,19413,493,4.98736842105263,0.0254,KOTA TANGERANG SELATAN,15883.0,353.0,22.22524621293,418.0,75.0,17.9425837320574,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Pulsa,64999.0,64999.0,280990677,4323,811,4.98232695139912,0.18760000000000002,KOTA MAKASSAR,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Pulsa,1700.0,4856.0,8109000,4770,2128,4.96163186012628,0.4461,KAB. CIREBON,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,700.0,700.0,2752400,3932,10,4.9,0.0025,KAB. ACEH BESAR,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Pulsa,1250.0,1250.0,2007500,1606,20,5.0,0.0125,KOTA JAKARTA BARAT,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Pulsa,1000.0,1000.0,2022000,2022,9,4.77777777777778,0.0045000000000000005,KOTA JAKARTA SELATAN,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,8231.0,8231.0,941642862,114402,1411,4.95623145400594,0.0123,KOTA PADANG,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,6875.0,6875.0,432238125,62871,1308,4.95415019762846,0.0208,KOTA CIREBON,58645.0,4226.0,7.2674237364,1236.0,72.0,5.8252427184466,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,14950.0,99950.0,175602700,11746,5144,4.93463035019455,0.4379,KOTA SEMARANG,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,400.0,400.0,30302400,75756,243,4.81893004115226,0.0032,KAB. PEKALONGAN,7356.0,54.0,7.675251577696,22.0,23.0,10.4545454545455,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,8234.0,8234.0,19149344462,2325643,13431,4.95653864095786,0.0058,KOTA CIREBON,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,3900.0,179000.0,388908000,99720,47953,4.8819784730075,0.48090000000000005,KAB. BATANG,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,5800.0,105000.0,956408400,164898,66708,4.95733053234081,0.4045,KOTA SURAKARTA (SOLO),161386.0,3512.0,2.1761491834893,65281.0,1427.0,2.18593465173634,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,10200.0,10200.0,368556600,36133,650,4.95590551181102,0.018000000000000002,KAB. OGAN ILIR,3256.0,3573.0,1.9735872235872,571.0,79.0,13.8353765323993,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,8250.0,8250.0,341781000,41428,913,4.94500561167228,0.022000000000000002,KOTA PALEMBANG,38346.0,382.0,8.373441819225,845.0,68.0,8.04733727810651,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,1000.0,1000.0,9807000,9807,68,4.96969696969697,0.0069,KAB. KEDIRI,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,399.0,399.0,915705,2295,20,4.85,0.0087,KAB. BATANG,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Pulsa,1100.0,1100.0,614900,559,7,4.85714285714286,0.0125,KAB. DELI SERDANG,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,10098.0,10098.0,1061208918,105091,4296,4.96384127729514,0.0409,KAB. JEPARA,11892.0,3199.0,3.1395987987661,416.0,136.0,3.26923076923077,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,1000.0,1000.0,3608000,3608,35,4.97142857142857,0.0097,KOTA DEPOK,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,17500.0,121900.0,2767940000,158168,79581,4.97717260712855,0.5031,KOTA SEMARANG,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,950.0,950.0,1596000,1680,10,4.8,0.006,KOTA BANDAR LAMPUNG,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,7250.0,7250.0,121843500,16806,400,4.9469696969697,0.023799999999999998,KOTA PALEMBANG,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Pulsa,1100.0,1100.0,1163800,1058,5,4.8,0.004699999999999999,KOTA JAKARTA PUSAT,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,10395.0,10395.0,105187005,10119,172,4.96511627906977,0.017,KOTA BOGOR,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,850.0,850.0,340000,400,2,4.0,0.005,KAB. PELALAWAN,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,8650.0,8650.0,167247750,19335,518,4.95808383233533,0.0268,KOTA DEPOK,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,2500.0,4900.0,4875000,1950,402,4.8955223880597,0.20620000000000002,KOTA JAKARTA PUSAT,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,4500.0,29000.0,48816000,10848,4252,4.84617259873233,0.392,KAB. PURWAKARTA,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Pulsa,130.0,130.0,3662620,28174,30,4.8,0.0011,KAB. INDRAMAYU,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,7650.0,7650.0,133653150,17471,556,4.94555353901996,0.0318,KOTA PALEMBANG,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,2000.0,2000.0,5056000,2528,36,5.0,0.014199999999999999,KAB. BANDUNG,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,17000.0,117999.0,340850000,20050,8574,4.9599062133646,0.4276,KOTA DEPOK,1711.0,2949.0,17.244655786211,7318.0,1256.0,17.1631593331511,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,8499.0,8499.0,862640001,101499,2769,4.96532438478747,0.0273,KAB. JEPARA,98622.0,2877.0,2.91719922512,269.0,79.0,2.9368029739777,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,12700.0,12700.0,4004932300,315349,5896,4.96896133171493,0.0187,KOTA SUKABUMI,312288.0,361.0,0.98184957475151,5771.0,125.0,2.16600242592272,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Pulsa,34500.0,1725000.0,56821500,1647,751,4.91877496671105,0.456,KAB. LAMONGAN,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,585.0,585.0,3817125,6525,44,4.79545454545455,0.0067,KAB. PEKALONGAN,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,1000.0,1000.0,171819000,171819,1396,4.96976401179941,0.008100000000000001,KAB. LOMBOK TIMUR,168493.0,3326.0,1.9739692451315,1357.0,39.0,2.87398673544584,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,7640.0,7640.0,220826560,28904,507,4.96192384769539,0.0175,KAB. OGAN ILIR,2668.0,2836.0,1.879238913616,455.0,52.0,11.4285714285714,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,320.0,320.0,2234880,6984,35,4.94285714285714,0.005,KAB. TEGAL,433.0,2951.0,73.171336474888,2.0,15.0,75.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,10250.0,10250.0,265833750,25935,728,4.93914246196404,0.0281,KOTA PALEMBANG,2419.0,1745.0,7.21372467961968,674.0,54.0,8.01186943620178,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,945.0,945.0,864675,915,5,4.6,0.0055000000000000005,KOTA PAGAR ALAM,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,8600.0,8600.0,18438400,2144,78,4.88311688311688,0.0364,KOTA BOGOR,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,300.0,300.0,141243000,470810,787,4.98172323759791,0.0017000000000000001,KAB. KUNINGAN,468788.0,222.0,0.4313253391725,784.0,3.0,0.38265306122449,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,1000.0,1000.0,23867000,23867,475,4.98850574712644,0.0199,KAB. SUMENEP,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Pulsa,26800.0,184000.0,3117858400,116338,55917,4.96104190688619,0.4806,KAB. BADUNG,112317.0,421.0,3.58457633357,53955.0,1962.0,3.63636363636364,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,1000.0,1000.0,27585000,27585,230,4.98260869565217,0.0083,KOTA BANJAR,23737.0,3848.0,16.2197864943,185.0,45.0,24.3243243243243,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,2850.0,12000.0,84536700,29662,10714,4.93600262553331,0.36119999999999997,KAB. KUTAI KARTANEGARA,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,46900.0,147999.0,2655665600,56624,27629,4.96622576553724,0.4879,KOTA YOGYAKARTA,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,6500.0,6500.0,241065500,37087,1148,4.94478527607362,0.031,KOTA DEPOK,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,385.0,385.0,4965345,12897,39,4.94871794871795,0.003,KOTA JAKARTA TIMUR,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,300.0,300.0,104547300,348491,149,4.96644295302013,0.0004,KAB. KUNINGAN,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,6995.0,6995.0,254771890,36422,789,4.97535667963684,0.0217,KOTA JAKARTA SELATAN,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,364.0,364.0,750204,2061,7,4.57142857142857,0.0034000000000000002,KAB. WONOSOBO,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,7190.0,50330.0,72518340,10086,3619,4.88206214689266,0.3588,KOTA PEKANBARU,7549.0,2537.0,33.6712781825,278.0,839.0,30.1798561151079,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,14500.0,100900.0,74312500,5125,2501,4.94677419354839,0.488,KOTA BANDUNG,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,1250.0,1250.0,61107500,48886,143,4.91608391608392,0.0029,KOTA MANADO,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,120.0,600.0,307560,2563,25,4.92,0.0098,KAB. BREBES,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,18150.0,18150.0,859475100,47354,1194,4.95500848896435,0.0252,KAB. KENDAL,43919.0,3435.0,7.821216336216,188.0,16.0,9.74264705882353,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,99.0,99.0,4057020,40980,143,4.9020979020979,0.0034999999999999996,KAB. CIANJUR,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,6665.0,6665.0,193924840,29096,744,4.95380434782609,0.0256,KAB. KENDAL,25751.0,3345.0,12.989786843959,645.0,99.0,15.3488372093023,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Pulsa,66057.0,66057.0,115071294,1742,502,4.91101694915254,0.2882,KOTA MALANG,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,550.0,550.0,3949000,7180,29,4.96551724137931,0.004,KOTA PALEMBANG,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,145.0,145.0,4689590,32342,76,4.65333333333333,0.0023,KOTA BANJARMASIN,28518.0,3824.0,13.4974971943,68.0,8.0,11.7647058823529,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,5430.0,5430.0,118775820,21874,453,4.95280898876404,0.0207,KOTA CIREBON,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Pulsa,10000.0,67900.0,8660000,866,334,4.82634730538922,0.3857,KOTA JAKARTA BARAT,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,970.0,970.0,2734430,2819,10,4.1,0.0034999999999999996,KOTA BANJARMASIN,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,2000.0,2000.0,129704000,64852,700,4.94744525547445,0.0108,KAB. BANDUNG,61469.0,3383.0,5.535871742268,643.0,57.0,8.8646967340591,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,15950.0,15950.0,284691550,17849,747,4.95029239766082,0.04190000000000001,KAB. KENDAL,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,10200.0,10200.0,79233600,7768,222,4.95475113122172,0.0286,KOTA BANDAR LAMPUNG,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,575.0,575.0,1568600,2728,19,4.94736842105263,0.006999999999999999,KOTA SALATIGA,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,10150.0,10150.0,418606300,41242,2054,4.94071146245059,0.049800000000000004,KOTA JAKARTA SELATAN,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,7600.0,7600.0,36776400,4839,30,4.96666666666667,0.0062,KOTA MEDAN,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,7533.0,21218.0,63465525,8425,127,4.95798319327731,0.0151,KAB. DELI SERDANG,6224.0,221.0,35.363115398458,98.0,29.0,29.5918367346939,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,10000.0,66000.0,13640000,1364,492,4.83572895277207,0.3607,KAB. DELI SERDANG,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,1000.0,1000.0,8673000,8673,75,4.86153846153846,0.0086,KAB. SERDANG BEDAGAI,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Pulsa,1795.0,10850.0,236778450,131910,61037,4.91074244305029,0.46270000000000006,KAB. PURWAKARTA,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,10900.0,10900.0,191545700,17573,6220,4.96472552702985,0.354,KAB. CILACAP,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,10349.0,10349.0,20004617,1933,60,4.98333333333333,0.031,KAB. JEPARA,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,400.0,400.0,770800,1927,28,5.0,0.014499999999999999,KOTA CILEGON,,,,,,0.0,2025-05-01 18:50:43.387102
